danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity
0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,audio_features,2FbUitqkfxFhI4An73HzZW,spotify:track:2FbUitqkfxFhI4An73HzZW,https://api.spotify.com/v1/tracks/2FbUitqkfxFhI4An73HzZW,https://api.spotify.com/v1/audio-analysis/2FbUitqkfxFhI4An73HzZW,193320,3,61
0.305,0.00388,9,-37.986,1,0.0434,0.995,0.836,0.0824,0.158,125.698,audio_features,70p8XG5Xgjk7OXnt3R2gIb,spotify:track:70p8XG5Xgjk7OXnt3R2gIb,https://api.spotify.com/v1/tracks/70p8XG5Xgjk7OXnt3R2gIb,https://api.spotify.com/v1/audio-analysis/70p8XG5Xgjk7OXnt3R2gIb,81800,3,60
0.296,0.0435,0,-29.73,1,0.0411,0.987,0.857,0.0786,0.0302,72.282,audio_features,2GJFu2G9fhaYFrOoX9bejs,spotify:track:2GJFu2G9fhaYFrOoX9bejs,https://api.spotify.com/v1/tracks/2GJFu2G9fhaYFrOoX9bejs,https://api.spotify.com/v1/audio-analysis/2GJFu2G9fhaYFrOoX9bejs,220773,1,60
0.374,0.00526,7,-35.546,1,0.0533,0.996,0.912,0.0735,0.386,69.813,audio_features,4vi9pBR7yJhBzGaNu0k1gj,spotify:track:4vi9pBR7yJhBzGaNu0k1gj,https://api.spotify.com/v1/tracks/4vi9pBR7yJhBzGaNu0k1gj,https://api.spotify.com/v1/audio-analysis/4vi9pBR7yJhBzGaNu0k1gj,93387,4,59
0.417,0.0287,7,-25.066,1,0.0714,0.994,0.889,0.079,0.285,143.262,audio_features,1rpF77jsLBMG2QjCuhe0Sr,spotify:track:1rpF77jsLBMG2QjCuhe0Sr,https://api.spotify.com/v1/tracks/1rpF77jsLBMG2QjCuhe0Sr,https://api.spotify.com/v1/audio-analysis/1rpF77jsLBMG2QjCuhe0Sr,264053,4,57
0.407,0.00616,7,-35.91,0,0.0384,0.994,0.949,0.0721,0.162,95.761,audio_features,7jBaUnodzhFJCMaPRC4cD7,spotify:track:7jBaUnodzhFJCMaPRC4cD7,https://api.spotify.com/v1/tracks/7jBaUnodzhFJCMaPRC4cD7,https://api.spotify.com/v1/audio-analysis/7jBaUnodzhFJCMaPRC4cD7,131333,1,56
0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,audio_features,4h4py9AzEuUGBTJZO4ifnm,spotify:track:4h4py9AzEuUGBTJZO4ifnm,https://api.spotify.com/v1/tracks/4h4py9AzEuUGBTJZO4ifnm,https://api.spotify.com/v1/audio-analysis/4h4py9AzEuUGBTJZO4ifnm,221732,4,55
0.187,0.0306,5,-27.399,0,0.0404,0.991,0.968,0.0979,0.036,96.639,audio_features,05yzhEWkmVXiigqWfcNTQS,spotify:track:05yzhEWkmVXiigqWfcNTQS,https://api.spotify.com/v1/tracks/05yzhEWkmVXiigqWfcNTQS,https://api.spotify.com/v1/audio-analysis/05yzhEWkmVXiigqWfcNTQS,160227,4,53
0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.332,audio_features,2ZrF3UfwS50CKE8jQQVjWj,spotify:track:2ZrF3UfwS50CKE8jQQVjWj,https://api.spotify.com/v1/tracks/2ZrF3UfwS50CKE8jQQVjWj,https://api.spotify.com/v1/audio-analysis/2ZrF3UfwS50CKE8jQQVjWj,255960,3,53
0.107,0.0329,0,-29.429,1,0.0389,0.962,0.868,0.0932,0.0377,91.64,audio_features,2WuYYACpbXgn41VaPN3IYs,spotify:track:2WuYYACpbXgn41VaPN3IYs,https://api.spotify.com/v1/tracks/2WuYYACpbXgn41VaPN3IYs,https://api.spotify.com/v1/audio-analysis/2WuYYACpbXgn41VaPN3IYs,227013,4,53
0.0646,0.0972,2,-21.928,1,0.0427,0.903,0.952,0.104,0.0817,196.84,audio_features,6ZysJ6PE8La1gj5LXh6DJw,spotify:track:6ZysJ6PE8La1gj5LXh6DJw,https://api.spotify.com/v1/tracks/6ZysJ6PE8La1gj5LXh6DJw,https://api.spotify.com/v1/audio-analysis/6ZysJ6PE8La1gj5LXh6DJw,233643,3,52
0.344,0.0116,10,-31.318,1,0.0428,0.995,0.923,0.0977,0.28,77.997,audio_features,2wZktCFcNrvxle7jWXDv8c,spotify:track:2wZktCFcNrvxle7jWXDv8c,https://api.spotify.com/v1/tracks/2wZktCFcNrvxle7jWXDv8c,https://api.spotify.com/v1/audio-analysis/2wZktCFcNrvxle7jWXDv8c,258467,4,51
0.157,0.0553,9,-23.391,1,0.0381,0.984,0.8,0.107,0.0421,83.299,audio_features,1KeJxSvW6pLU1ieRfQOMca,spotify:track:1KeJxSvW6pLU1ieRfQOMca,https://api.spotify.com/v1/tracks/1KeJxSvW6pLU1ieRfQOMca,https://api.spotify.com/v1/audio-analysis/1KeJxSvW6pLU1ieRfQOMca,136960,4,51
0.203,0.00399,1,-35.638,1,0.0405,0.985,0.922,0.111,0.0779,74.253,audio_features,0Jp7n6FKqGVxtXPMVYtMQr,spotify:track:0Jp7n6FKqGVxtXPMVYtMQr,https://api.spotify.com/v1/tracks/0Jp7n6FKqGVxtXPMVYtMQr,https://api.spotify.com/v1/audio-analysis/0Jp7n6FKqGVxtXPMVYtMQr,259573,4,51
0.114,0.121,2,-21.115,1,0.0392,0.981,0.958,0.215,0.0778,87.964,audio_features,4nAvEP0TxzNPiu710Dl5va,spotify:track:4nAvEP0TxzNPiu710Dl5va,https://api.spotify.com/v1/tracks/4nAvEP0TxzNPiu710Dl5va,https://api.spotify.com/v1/audio-analysis/4nAvEP0TxzNPiu710Dl5va,101375,3,50
0.302,0.043,0,-26.124,1,0.0297,0.906,0.879,0.0875,0.186,96.779,audio_features,4RCllHzuJX9PaV7kNHxmu0,spotify:track:4RCllHzuJX9PaV7kNHxmu0,https://api.spotify.com/v1/tracks/4RCllHzuJX9PaV7kNHxmu0,https://api.spotify.com/v1/audio-analysis/4RCllHzuJX9PaV7kNHxmu0,377560,4,50
0.401,0.00843,3,-36.797,1,0.0308,0.984,0.959,0.15,0.126,132.97,audio_features,2PNQn586IZGtwOAKwtEFBn,spotify:track:2PNQn586IZGtwOAKwtEFBn,https://api.spotify.com/v1/tracks/2PNQn586IZGtwOAKwtEFBn,https://api.spotify.com/v1/audio-analysis/2PNQn586IZGtwOAKwtEFBn,123907,4,49
0.342,0.00713,5,-30.694,1,0.0346,0.995,0.929,0.0911,0.246,100.069,audio_features,2EJXYTlMDXkCcGEVRwdFAG,spotify:track:2EJXYTlMDXkCcGEVRwdFAG,https://api.spotify.com/v1/tracks/2EJXYTlMDXkCcGEVRwdFAG,https://api.spotify.com/v1/audio-analysis/2EJXYTlMDXkCcGEVRwdFAG,297253,3,51
0.253,0.0272,5,-31.271,1,0.0431,0.993,0.916,0.0979,0.125,68.211,audio_features,3mYWVZeUiEHei3XwIsaxfI,spotify:track:3mYWVZeUiEHei3XwIsaxfI,https://api.spotify.com/v1/tracks/3mYWVZeUiEHei3XwIsaxfI,https://api.spotify.com/v1/audio-analysis/3mYWVZeUiEHei3XwIsaxfI,268000,4,50
0.243,0.111,7,-21.415,0,0.0453,0.959,0.941,0.106,0.185,143.278,audio_features,58I1vBvQyCzucuxkMl9Pwc,spotify:track:58I1vBvQyCzucuxkMl9Pwc,https://api.spotify.com/v1/tracks/58I1vBvQyCzucuxkMl9Pwc,https://api.spotify.com/v1/audio-analysis/58I1vBvQyCzucuxkMl9Pwc,150413,3,49
0.0791,0.0572,7,-29.864,1,0.0494,0.89,0.871,0.309,0.0386,174.381,audio_features,5JUZN3APQOGsw7LJZYEjmU,spotify:track:5JUZN3APQOGsw7LJZYEjmU,https://api.spotify.com/v1/tracks/5JUZN3APQOGsw7LJZYEjmU,https://api.spotify.com/v1/audio-analysis/5JUZN3APQOGsw7LJZYEjmU,144267,5,48
0.208,0.00875,10,-37.23,1,0.0361,0.981,0.969,0.0756,0.0911,83.036,audio_features,5Un9h6xPqnHSvguexXnbEg,spotify:track:5Un9h6xPqnHSvguexXnbEg,https://api.spotify.com/v1/tracks/5Un9h6xPqnHSvguexXnbEg,https://api.spotify.com/v1/audio-analysis/5Un9h6xPqnHSvguexXnbEg,136400,4,48
0.286,0.00451,3,-35.607,1,0.0386,0.992,0.969,0.125,0.0541,135.483,audio_features,3rzwGepRS2pjTwvhBvMmiz,spotify:track:3rzwGepRS2pjTwvhBvMmiz,https://api.spotify.com/v1/tracks/3rzwGepRS2pjTwvhBvMmiz,https://api.spotify.com/v1/audio-analysis/3rzwGepRS2pjTwvhBvMmiz,122987,4,47
0.304,0.0143,8,-30.75,1,0.0404,0.99,0.938,0.106,0.126,148.583,audio_features,3Mb9IoWbfxU27yEdxAUEDp,spotify:track:3Mb9IoWbfxU27yEdxAUEDp,https://api.spotify.com/v1/tracks/3Mb9IoWbfxU27yEdxAUEDp,https://api.spotify.com/v1/audio-analysis/3Mb9IoWbfxU27yEdxAUEDp,199067,5,46
0.349,0.0644,0,-19.308,0,0.0379,0.993,0.924,0.0996,0.0458,79.832,audio_features,0r4MwV7YMWcQQdWgWIn9c9,spotify:track:0r4MwV7YMWcQQdWgWIn9c9,https://api.spotify.com/v1/tracks/0r4MwV7YMWcQQdWgWIn9c9,https://api.spotify.com/v1/audio-analysis/0r4MwV7YMWcQQdWgWIn9c9,191853,4,46
0.221,0.00921,4,-34.063,1,0.0384,0.995,0.901,0.0837,0.105,138.205,audio_features,2ZoSiPSkWqz36Qqtl940zr,spotify:track:2ZoSiPSkWqz36Qqtl940zr,https://api.spotify.com/v1/tracks/2ZoSiPSkWqz36Qqtl940zr,https://api.spotify.com/v1/audio-analysis/2ZoSiPSkWqz36Qqtl940zr,194000,4,46
0.319,0.0712,1,-26.415,1,0.0379,0.988,0.905,0.141,0.0835,95.365,audio_features,38J3F2EqXt9DnRstJiziTJ,spotify:track:38J3F2EqXt9DnRstJiziTJ,https://api.spotify.com/v1/tracks/38J3F2EqXt9DnRstJiziTJ,https://api.spotify.com/v1/audio-analysis/38J3F2EqXt9DnRstJiziTJ,292547,4,46
0.476,0.028,2,-30.294,1,0.0677,0.995,0.88,0.0673,0.215,133.344,audio_features,7APFpoGpfOeQ94f5kKwBWj,spotify:track:7APFpoGpfOeQ94f5kKwBWj,https://api.spotify.com/v1/tracks/7APFpoGpfOeQ94f5kKwBWj,https://api.spotify.com/v1/audio-analysis/7APFpoGpfOeQ94f5kKwBWj,112000,3,46
0.424,0.0421,2,-24.15,0,0.0329,0.948,0.782,0.113,0.379,92.404,audio_features,1ZIFF4VPWGYA9OG3uYcFgI,spotify:track:1ZIFF4VPWGYA9OG3uYcFgI,https://api.spotify.com/v1/tracks/1ZIFF4VPWGYA9OG3uYcFgI,https://api.spotify.com/v1/audio-analysis/1ZIFF4VPWGYA9OG3uYcFgI,85000,3,45
0.324,0.0145,9,-27.677,0,0.0458,0.995,0.946,0.0954,0.178,66.972,audio_features,5IdvZgQokqrRjdBZnXwpaM,spotify:track:5IdvZgQokqrRjdBZnXwpaM,https://api.spotify.com/v1/tracks/5IdvZgQokqrRjdBZnXwpaM,https://api.spotify.com/v1/audio-analysis/5IdvZgQokqrRjdBZnXwpaM,166250,5,45
0.323,0.0588,5,-23.973,1,0.0392,0.966,0.9,0.11,0.105,68.652,audio_features,3s5QMIVTYWorP7kUWVuDOk,spotify:track:3s5QMIVTYWorP7kUWVuDOk,https://api.spotify.com/v1/tracks/3s5QMIVTYWorP7kUWVuDOk,https://api.spotify.com/v1/audio-analysis/3s5QMIVTYWorP7kUWVuDOk,135800,4,45
0.238,0.0414,7,-25.18,1,0.0452,0.983,0.742,0.0989,0.325,167.186,audio_features,15ZcZqeTTpIy7RDs8P8DuH,spotify:track:15ZcZqeTTpIy7RDs8P8DuH,https://api.spotify.com/v1/tracks/15ZcZqeTTpIy7RDs8P8DuH,https://api.spotify.com/v1/audio-analysis/15ZcZqeTTpIy7RDs8P8DuH,98320,4,45
0.363,0.0438,6,-26.46,0,0.0526,0.995,0.904,0.103,0.0469,70.071,audio_features,4hVgzGnQ6TtV3vqPgb4LhY,spotify:track:4hVgzGnQ6TtV3vqPgb4LhY,https://api.spotify.com/v1/tracks/4hVgzGnQ6TtV3vqPgb4LhY,https://api.spotify.com/v1/audio-analysis/4hVgzGnQ6TtV3vqPgb4LhY,120493,3,45
0.137,0.0233,9,-34.939,1,0.0459,0.973,0.936,0.115,0.0657,70.372,audio_features,4h6KTocEXwAdCJDgGqRFEs,spotify:track:4h6KTocEXwAdCJDgGqRFEs,https://api.spotify.com/v1/tracks/4h6KTocEXwAdCJDgGqRFEs,https://api.spotify.com/v1/audio-analysis/4h6KTocEXwAdCJDgGqRFEs,172000,1,45
0.215,0.0765,11,-22.954,0,0.0413,0.987,0.726,0.104,0.148,101.812,audio_features,1xWTaBLkw6T758GCLXNubf,spotify:track:1xWTaBLkw6T758GCLXNubf,https://api.spotify.com/v1/tracks/1xWTaBLkw6T758GCLXNubf,https://api.spotify.com/v1/audio-analysis/1xWTaBLkw6T758GCLXNubf,159010,4,44
0.296,0.0179,4,-32.339,1,0.0392,0.994,0.885,0.106,0.0727,73.942,audio_features,2bWjWJyHKMgUmmFGgW75NP,spotify:track:2bWjWJyHKMgUmmFGgW75NP,https://api.spotify.com/v1/tracks/2bWjWJyHKMgUmmFGgW75NP,https://api.spotify.com/v1/audio-analysis/2bWjWJyHKMgUmmFGgW75NP,253920,4,45
0.309,0.00262,2,-37.689,1,0.0396,0.983,0.909,0.0606,0.04,66.238,audio_features,4oLjLPHIqx6vGJXGlQUMbh,spotify:track:4oLjLPHIqx6vGJXGlQUMbh,https://api.spotify.com/v1/tracks/4oLjLPHIqx6vGJXGlQUMbh,https://api.spotify.com/v1/audio-analysis/4oLjLPHIqx6vGJXGlQUMbh,425507,4,44
0.359,0.0588,3,-28.659,1,0.0402,0.99,0.953,0.169,0.786,70.032,audio_features,5hVQBGGwTzB6ePIF8RZ0FG,spotify:track:5hVQBGGwTzB6ePIF8RZ0FG,https://api.spotify.com/v1/tracks/5hVQBGGwTzB6ePIF8RZ0FG,https://api.spotify.com/v1/audio-analysis/5hVQBGGwTzB6ePIF8RZ0FG,83960,3,44
0.271,0.0672,2,-24.778,0,0.0411,0.992,0.903,0.0772,0.148,125.973,audio_features,5NAa3BITxg2xss1vIBXF4p,spotify:track:5NAa3BITxg2xss1vIBXF4p,https://api.spotify.com/v1/tracks/5NAa3BITxg2xss1vIBXF4p,https://api.spotify.com/v1/audio-analysis/5NAa3BITxg2xss1vIBXF4p,139974,1,44
0.192,0.00927,7,-36.807,1,0.0473,0.985,0.895,0.0718,0.0387,71.063,audio_features,5ol0EvR9aNThftRoereISI,spotify:track:5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/tracks/5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/audio-analysis/5ol0EvR9aNThftRoereISI,294120,4,44
0.193,0.0158,3,-32.022,1,0.0441,0.987,0.902,0.121,0.164,78.159,audio_features,0Bg70fyCFqNJpERbu9UaxJ,spotify:track:0Bg70fyCFqNJpERbu9UaxJ,https://api.spotify.com/v1/tracks/0Bg70fyCFqNJpERbu9UaxJ,https://api.spotify.com/v1/audio-analysis/0Bg70fyCFqNJpERbu9UaxJ,361493,4,43
0.286,0.0057,0,-35.986,1,0.04,0.995,0.892,0.0669,0.0801,86.917,audio_features,0MvyO1DgIlbK4DPoAs1xlE,spotify:track:0MvyO1DgIlbK4DPoAs1xlE,https://api.spotify.com/v1/tracks/0MvyO1DgIlbK4DPoAs1xlE,https://api.spotify.com/v1/audio-analysis/0MvyO1DgIlbK4DPoAs1xlE,145000,3,43
0.444,0.00655,11,-31.751,0,0.0422,0.994,0.869,0.0675,0.341,97.541,audio_features,6oZVIIJC4qaVmV59msx8wQ,spotify:track:6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/tracks/6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/audio-analysis/6oZVIIJC4qaVmV59msx8wQ,187000,4,43
0.32,0.0125,2,-30.157,1,0.0432,0.916,0.655,0.0822,0.17,80.74,audio_features,1hfm2e2HgCnaYdYnvasxea,spotify:track:1hfm2e2HgCnaYdYnvasxea,https://api.spotify.com/v1/tracks/1hfm2e2HgCnaYdYnvasxea,https://api.spotify.com/v1/audio-analysis/1hfm2e2HgCnaYdYnvasxea,175320,3,43
0.411,0.0248,10,-27.683,1,0.064,0.996,0.941,0.0702,0.0567,88.882,audio_features,0QgKSCaOjfBkMLxNlI2VpB,spotify:track:0QgKSCaOjfBkMLxNlI2VpB,https://api.spotify.com/v1/tracks/0QgKSCaOjfBkMLxNlI2VpB,https://api.spotify.com/v1/audio-analysis/0QgKSCaOjfBkMLxNlI2VpB,169653,4,43
0.324,0.00862,9,-36.959,1,0.0424,0.992,0.937,0.0887,0.229,98.009,audio_features,5a6LNnUyLmQ0kPo93qpKJk,spotify:track:5a6LNnUyLmQ0kPo93qpKJk,https://api.spotify.com/v1/tracks/5a6LNnUyLmQ0kPo93qpKJk,https://api.spotify.com/v1/audio-analysis/5a6LNnUyLmQ0kPo93qpKJk,244333,4,42
0.215,0.0688,0,-20.354,1,0.0453,0.984,0.518,0.137,0.0959,87.014,audio_features,2rDBgkiueKILUcTSBGhSFs,spotify:track:2rDBgkiueKILUcTSBGhSFs,https://api.spotify.com/v1/tracks/2rDBgkiueKILUcTSBGhSFs,https://api.spotify.com/v1/audio-analysis/2rDBgkiueKILUcTSBGhSFs,255960,4,42
0.409,0.0785,7,-23.556,1,0.0422,0.995,0.913,0.0979,0.321,108.873,audio_features,43kn3bSGdQFhjqyl5bF1EY,spotify:track:43kn3bSGdQFhjqyl5bF1EY,https://api.spotify.com/v1/tracks/43kn3bSGdQFhjqyl5bF1EY,https://api.spotify.com/v1/audio-analysis/43kn3bSGdQFhjqyl5bF1EY,152160,4,44
0.394,0.00948,1,-27.572,1,0.045,0.993,0.914,0.112,0.0423,132.018,audio_features,1nGDsTkP1npeWj4hJ9s9pw,spotify:track:1nGDsTkP1npeWj4hJ9s9pw,https://api.spotify.com/v1/tracks/1nGDsTkP1npeWj4hJ9s9pw,https://api.spotify.com/v1/audio-analysis/1nGDsTkP1npeWj4hJ9s9pw,376440,4,43
0.167,0.0138,5,-34.11,1,0.0461,0.904,0.837,0.0968,0.0649,96.617,audio_features,2Y9DRm38cPNvXQn1sJ8Tnw,spotify:track:2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/tracks/2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/audio-analysis/2Y9DRm38cPNvXQn1sJ8Tnw,78067,4,42
0.354,0.0161,10,-35.207,1,0.0424,0.992,0.919,0.104,0.424,85.873,audio_features,4dbQI0xIj9w88vvRBqa4LS,spotify:track:4dbQI0xIj9w88vvRBqa4LS,https://api.spotify.com/v1/tracks/4dbQI0xIj9w88vvRBqa4LS,https://api.spotify.com/v1/audio-analysis/4dbQI0xIj9w88vvRBqa4LS,176333,4,42
0.423,0.0112,9,-29.825,0,0.04,0.989,0.954,0.122,0.21,80.828,audio_features,7CcujsBHI04yRbGvuGImWl,spotify:track:7CcujsBHI04yRbGvuGImWl,https://api.spotify.com/v1/tracks/7CcujsBHI04yRbGvuGImWl,https://api.spotify.com/v1/audio-analysis/7CcujsBHI04yRbGvuGImWl,105387,3,42
0.109,0.0807,4,-25.691,1,0.0452,0.936,0.804,0.216,0.0508,84.44,audio_features,5KwqOPqGO04tDkpppNklad,spotify:track:5KwqOPqGO04tDkpppNklad,https://api.spotify.com/v1/tracks/5KwqOPqGO04tDkpppNklad,https://api.spotify.com/v1/audio-analysis/5KwqOPqGO04tDkpppNklad,376560,3,42
0.208,0.0037,5,-36.17,1,0.0495,0.995,0.927,0.0988,0.0399,64.867,audio_features,6QAGeFtnxxXGN8sig88JEC,spotify:track:6QAGeFtnxxXGN8sig88JEC,https://api.spotify.com/v1/tracks/6QAGeFtnxxXGN8sig88JEC,https://api.spotify.com/v1/audio-analysis/6QAGeFtnxxXGN8sig88JEC,210027,5,42
0.287,0.026,9,-33.851,0,0.0469,0.994,0.925,0.0804,0.562,68.987,audio_features,2rwutsPWAKDybfbVuBRC4L,spotify:track:2rwutsPWAKDybfbVuBRC4L,https://api.spotify.com/v1/tracks/2rwutsPWAKDybfbVuBRC4L,https://api.spotify.com/v1/audio-analysis/2rwutsPWAKDybfbVuBRC4L,233920,3,42
0.475,0.00201,9,-32.196,1,0.123,0.995,0.913,0.057,0.281,68.06,audio_features,7xrs7lNCLYp4j6O4Vv4Kgz,spotify:track:7xrs7lNCLYp4j6O4Vv4Kgz,https://api.spotify.com/v1/tracks/7xrs7lNCLYp4j6O4Vv4Kgz,https://api.spotify.com/v1/audio-analysis/7xrs7lNCLYp4j6O4Vv4Kgz,54520,3,42
0.647,0.0167,9,-33.118,0,0.125,0.995,0.895,0.0791,0.44,65.227,audio_features,1jrCgWRvMGiDYUKgXs99Q4,spotify:track:1jrCgWRvMGiDYUKgXs99Q4,https://api.spotify.com/v1/tracks/1jrCgWRvMGiDYUKgXs99Q4,https://api.spotify.com/v1/audio-analysis/1jrCgWRvMGiDYUKgXs99Q4,76747,3,42
0.18,0.00675,4,-38.873,1,0.0485,0.996,0.897,0.093,0.224,141.099,audio_features,1CHQi15gSzPMiP7hAaY9Nd,spotify:track:1CHQi15gSzPMiP7hAaY9Nd,https://api.spotify.com/v1/tracks/1CHQi15gSzPMiP7hAaY9Nd,https://api.spotify.com/v1/audio-analysis/1CHQi15gSzPMiP7hAaY9Nd,84427,1,41
0.11,0.00281,10,-37.03,1,0.0464,0.984,0.978,0.0691,0.0343,74.831,audio_features,5PIijxAWbWAOvJ3TKhejPA,spotify:track:5PIijxAWbWAOvJ3TKhejPA,https://api.spotify.com/v1/tracks/5PIijxAWbWAOvJ3TKhejPA,https://api.spotify.com/v1/audio-analysis/5PIijxAWbWAOvJ3TKhejPA,195712,4,42
0.317,0.0123,2,-30.127,1,0.0463,0.955,0.404,0.172,0.153,73.514,audio_features,3DruXfuowq2uyM9FkTt6A4,spotify:track:3DruXfuowq2uyM9FkTt6A4,https://api.spotify.com/v1/tracks/3DruXfuowq2uyM9FkTt6A4,https://api.spotify.com/v1/audio-analysis/3DruXfuowq2uyM9FkTt6A4,304813,4,41
0.282,0.0273,4,-33.705,0,0.0415,0.995,0.931,0.111,0.173,62.196,audio_features,6TCXOiDc8KWztKlpKPvpSE,spotify:track:6TCXOiDc8KWztKlpKPvpSE,https://api.spotify.com/v1/tracks/6TCXOiDc8KWztKlpKPvpSE,https://api.spotify.com/v1/audio-analysis/6TCXOiDc8KWztKlpKPvpSE,118992,5,41
0.396,0.04,5,-23.976,1,0.0424,0.925,0.866,0.132,0.171,122.305,audio_features,5CfhrXtZ1II9jl8BV1v1a2,spotify:track:5CfhrXtZ1II9jl8BV1v1a2,https://api.spotify.com/v1/tracks/5CfhrXtZ1II9jl8BV1v1a2,https://api.spotify.com/v1/audio-analysis/5CfhrXtZ1II9jl8BV1v1a2,153800,3,41
0.133,0.00155,10,-42.839,1,0.0446,0.829,0.000111,0.0916,0.126,99.782,audio_features,6t2UFULQXc3N0oO0ujaK39,spotify:track:6t2UFULQXc3N0oO0ujaK39,https://api.spotify.com/v1/tracks/6t2UFULQXc3N0oO0ujaK39,https://api.spotify.com/v1/audio-analysis/6t2UFULQXc3N0oO0ujaK39,180067,4,41
0.223,0.00266,11,-37.342,1,0.0362,0.992,0.984,0.0759,0.0721,64.528,audio_features,4EaZ07QFNs3fK7ILrdUNq7,spotify:track:4EaZ07QFNs3fK7ILrdUNq7,https://api.spotify.com/v1/tracks/4EaZ07QFNs3fK7ILrdUNq7,https://api.spotify.com/v1/audio-analysis/4EaZ07QFNs3fK7ILrdUNq7,215000,5,41
0.382,0.00896,7,-34.259,1,0.0805,0.995,0.879,0.0875,0.197,76.437,audio_features,3hUepKDdsvTQ3tr8LU4Lwq,spotify:track:3hUepKDdsvTQ3tr8LU4Lwq,https://api.spotify.com/v1/tracks/3hUepKDdsvTQ3tr8LU4Lwq,https://api.spotify.com/v1/audio-analysis/3hUepKDdsvTQ3tr8LU4Lwq,106320,1,41
0.364,0.0168,9,-30.789,1,0.0591,0.98,0.883,0.0825,0.149,148.709,audio_features,4IDoLojf0Dlo8YZSApX0ps,spotify:track:4IDoLojf0Dlo8YZSApX0ps,https://api.spotify.com/v1/tracks/4IDoLojf0Dlo8YZSApX0ps,https://api.spotify.com/v1/audio-analysis/4IDoLojf0Dlo8YZSApX0ps,96520,4,41
0.355,0.00699,10,-35.655,0,0.0499,0.992,0.937,0.0993,0.0671,72.707,audio_features,6Q4RxugUBulJqgtUCVyGWZ,spotify:track:6Q4RxugUBulJqgtUCVyGWZ,https://api.spotify.com/v1/tracks/6Q4RxugUBulJqgtUCVyGWZ,https://api.spotify.com/v1/audio-analysis/6Q4RxugUBulJqgtUCVyGWZ,88093,3,41
0.329,0.0109,5,-27.436,0,0.0538,0.969,0.398,0.105,0.0979,139.23,audio_features,61BZ2UBzjv5i6AHadb18Lz,spotify:track:61BZ2UBzjv5i6AHadb18Lz,https://api.spotify.com/v1/tracks/61BZ2UBzjv5i6AHadb18Lz,https://api.spotify.com/v1/audio-analysis/61BZ2UBzjv5i6AHadb18Lz,223493,3,41
0.144,0.0355,3,-24.276,1,0.0419,0.986,0.403,0.194,0.09,91.706,audio_features,0L7jG253pjmPHAo2AREzXE,spotify:track:0L7jG253pjmPHAo2AREzXE,https://api.spotify.com/v1/tracks/0L7jG253pjmPHAo2AREzXE,https://api.spotify.com/v1/audio-analysis/0L7jG253pjmPHAo2AREzXE,169000,5,41
0.149,0.0342,7,-27.21,1,0.0485,0.8,0.238,0.314,0.0394,61.655,audio_features,1oINJUWROwSmP7Z3S9056B,spotify:track:1oINJUWROwSmP7Z3S9056B,https://api.spotify.com/v1/tracks/1oINJUWROwSmP7Z3S9056B,https://api.spotify.com/v1/audio-analysis/1oINJUWROwSmP7Z3S9056B,143693,4,41
0.384,0.0274,4,-26.64,0,0.0339,0.975,0.623,0.23,0.196,86.948,audio_features,7xI0wxBQhYMSWDhkuvbRgM,spotify:track:7xI0wxBQhYMSWDhkuvbRgM,https://api.spotify.com/v1/tracks/7xI0wxBQhYMSWDhkuvbRgM,https://api.spotify.com/v1/audio-analysis/7xI0wxBQhYMSWDhkuvbRgM,198333,4,40
0.318,0.0457,11,-24.325,0,0.0345,0.866,0.308,0.118,0.13,101.449,audio_features,4WxImfB2vIXWCibwyRQgql,spotify:track:4WxImfB2vIXWCibwyRQgql,https://api.spotify.com/v1/tracks/4WxImfB2vIXWCibwyRQgql,https://api.spotify.com/v1/audio-analysis/4WxImfB2vIXWCibwyRQgql,158000,4,40
0.25,0.0146,4,-34.496,1,0.0416,0.993,0.896,0.116,0.0804,166.113,audio_features,0Q98m6eZTTmdZ1dUyJQ8iT,spotify:track:0Q98m6eZTTmdZ1dUyJQ8iT,https://api.spotify.com/v1/tracks/0Q98m6eZTTmdZ1dUyJQ8iT,https://api.spotify.com/v1/audio-analysis/0Q98m6eZTTmdZ1dUyJQ8iT,145720,4,40
0.291,0.0573,7,-28.273,1,0.0382,0.99,0.901,0.135,0.428,137.489,audio_features,688T7aVGomCvoPqH4YL9yc,spotify:track:688T7aVGomCvoPqH4YL9yc,https://api.spotify.com/v1/tracks/688T7aVGomCvoPqH4YL9yc,https://api.spotify.com/v1/audio-analysis/688T7aVGomCvoPqH4YL9yc,180200,4,40
